"Date","Open","High","Low","Close","Volume"
"2017-08-03",4.1,4.14,4.09,4.11,72606
"2017-08-02",4.16,4.17,4.1,4.1,107571
"2017-08-01",4.13,4.17,4.12,4.17,128121
"2017-07-31",4.15,4.16,4.1,4.14,175505
"2017-07-28",4.18,4.23,4.15,4.16,274512
"2017-07-27",4.08,4.39,4.07,4.31,416672
"2017-07-26",4.06,4.1,4.02,4.1,112800
"2017-07-25",4.07,4.1,4.03,4.06,91434
"2017-07-24",4.02,4.09,4.01,4.07,107023
"2017-07-21",4.06,4.07,4.02,4.03,81124
"2017-07-20",3.99,4.09,3.98,4.06,139905
"2017-07-19",3.91,4.01,3.88,4,129893
"2017-07-18",3.94,3.96,3.87,3.93,98859
"2017-07-17",4.11,4.12,3.91,3.92,183977
"2017-07-14",4.12,4.15,4.09,4.1,72085
"2017-07-13",4.12,4.15,4.09,4.13,74594
"2017-07-12",4.19,4.2,4.07,4.12,165042
"2017-07-11",4.22,4.23,4.18,4.19,108036
"2017-07-10",4.22,4.24,4.2,4.22,96460
"2017-07-07",4.19,4.23,4.18,4.22,103112
"2017-07-06",4.21,4.22,4.18,4.19,126691
"2017-07-05",4.22,4.22,4.18,4.21,99948
"2017-07-04",4.24,4.24,4.2,4.2,78300
"2017-07-03",4.22,4.25,4.21,4.25,85843
"2017-06-30",4.2,4.25,4.17,4.22,95773
"2017-06-29",4.23,4.24,4.19,4.21,80920
"2017-06-28",4.24,4.25,4.2,4.22,110952
"2017-06-27",4.26,4.27,4.22,4.25,124084
"2017-06-26",4.28,4.28,4.19,4.26,221651
"2017-06-23",4.21,4.35,4.19,4.28,293675
"2017-06-22",4.32,4.34,4.19,4.23,230674
"2017-06-21",4.26,4.36,4.23,4.34,259855
"2017-06-20",4.25,4.26,4.22,4.25,113667
"2017-06-19",4.24,4.26,4.21,4.25,105209
"2017-06-16",4.26,4.28,4.23,4.24,102701
"2017-06-15",4.25,4.28,4.24,4.26,88019
"2017-06-14",4.3,4.3,4.24,4.25,91831
"2017-06-13",4.3,4.34,4.26,4.3,138770
"2017-06-12",4.26,4.31,4.22,4.25,127342
"2017-06-09",4.34,4.35,4.24,4.28,172919
"2017-06-08",4.36,4.43,4.34,4.34,150411
"2017-06-07",4.3,4.41,4.27,4.39,232660
"2017-06-06",4.29,4.35,4.24,4.31,126511
"2017-06-05",4.261,4.378,4.241,4.29,151908
"2017-06-02",4.143,4.3,4.134,4.28,152515
"2017-06-01",4.251,4.29,4.163,4.173,136447
"2017-05-31",4.3,4.397,4.261,4.28,231232
"2017-05-26",4.261,4.339,4.192,4.231,234245
"2017-05-25",4.251,4.495,4.202,4.31,377306
"2017-05-24",4.036,4.143,3.938,4.134,167868
"2017-05-23",4.153,4.192,4.036,4.055,174894
"2017-05-22",4.231,4.358,4.085,4.153,192374
"2017-05-19",4.212,4.29,4.202,4.231,175567
"2017-05-18",4.427,4.534,4.222,4.29,450750
"2017-05-17",4.495,4.632,4.456,4.544,264178
"2017-05-16",4.476,4.622,4.417,4.573,460837
"2017-05-15",4.124,4.573,4.095,4.573,597496
"2017-05-12",4.095,4.202,4.026,4.153,123348
"2017-05-11",4.134,4.173,3.909,4.134,244185
"2017-05-10",4.427,4.437,4.173,4.192,189811
"2017-05-09",4.417,4.524,4.368,4.417,173990
"2017-05-08",4.505,4.524,4.368,4.417,187438
"2017-05-05",4.544,4.622,4.505,4.534,144200
"2017-05-04",4.564,4.681,4.524,4.593,198254
"2017-05-03",4.779,4.779,4.495,4.583,328303
"2017-05-02",4.808,4.837,4.739,4.788,285367
"2017-04-28",4.652,4.974,4.642,4.945,369735
"2017-04-27",4.681,4.739,4.544,4.72,240533
"2017-04-26",4.632,4.759,4.622,4.71,200111
"2017-04-25",4.583,4.73,4.544,4.661,203353
"2017-04-24",4.73,4.739,4.485,4.564,262521
"2017-04-21",4.847,4.876,4.73,4.749,344491
"2017-04-20",5.052,5.052,4.876,4.945,355174
"2017-04-19",4.945,5.111,4.867,5.081,349837
"2017-04-18",4.945,5.111,4.906,4.994,396461
"2017-04-17",5.13,5.13,4.808,4.915,458602
"2017-04-14",5.209,5.316,5.081,5.16,606907
"2017-04-13",4.876,5.355,4.837,5.209,840533
"2017-04-12",5.111,5.111,4.857,4.867,581847
"2017-04-11",5.033,5.336,4.964,5.209,1055706
"2017-04-10",4.7,5.189,4.671,5.052,1029976
"2017-04-07",4.642,4.827,4.593,4.73,632801
"2017-04-06",4.837,4.867,4.642,4.691,741883
"2017-04-05",4.788,4.876,4.661,4.876,924148
"2017-03-31",4.407,4.466,4.397,4.437,80014
"2017-03-30",4.466,4.476,4.349,4.407,92911
"2017-03-29",4.515,4.544,4.446,4.466,124220
"2017-03-28",4.534,4.593,4.495,4.524,106268
"2017-03-27",4.544,4.593,4.485,4.544,94166
"2017-03-24",4.485,4.554,4.456,4.544,94928
"2017-03-23",4.485,4.505,4.446,4.485,66315
"2017-03-22",4.515,4.515,4.437,4.476,84025
"2017-03-21",4.534,4.544,4.505,4.544,78332
"2017-03-20",4.573,4.583,4.495,4.544,127094
"2017-03-17",4.652,4.7,4.583,4.593,188160
"2017-03-16",4.573,4.808,4.564,4.681,321858
"2017-03-15",4.515,4.612,4.505,4.583,137028
"2017-03-14",4.515,4.593,4.505,4.534,124020
"2017-03-13",4.456,4.524,4.437,4.505,92417
"2017-03-10",4.446,4.505,4.446,4.456,64392
"2017-03-09",4.505,4.505,4.437,4.446,81220
"2017-03-08",4.515,4.544,4.495,4.515,82537
"2017-03-07",4.534,4.544,4.495,4.524,60659
"2017-03-06",4.515,4.544,4.505,4.534,72867
"2017-03-03",4.524,4.534,4.456,4.515,81509
"2017-03-02",4.554,4.573,4.524,4.534,62527
"2017-03-01",4.573,4.583,4.544,4.564,84933
"2017-02-28",4.544,4.573,4.524,4.573,77263
"2017-02-27",4.603,4.603,4.524,4.534,133769
"2017-02-24",4.603,4.642,4.554,4.603,99695
"2017-02-23",4.691,4.71,4.534,4.612,212248
"2017-02-22",4.554,4.964,4.554,4.691,327645
"2017-02-21",4.573,4.622,4.534,4.573,135277
"2017-02-20",4.485,4.71,4.466,4.593,200380
"2017-02-17",4.524,4.554,4.476,4.485,79614
"2017-02-16",4.466,4.534,4.456,4.534,119918
"2017-02-15",4.485,4.515,4.456,4.456,76786
"2017-02-14",4.515,4.524,4.456,4.476,66124
"2017-02-13",4.495,4.524,4.476,4.515,81345
"2017-02-10",4.466,4.505,4.437,4.495,118721
"2017-02-09",4.437,4.495,4.417,4.466,99578
"2017-02-08",4.397,4.446,4.368,4.437,91024
"2017-02-07",4.427,4.446,4.339,4.407,118010
"2017-02-06",4.397,4.456,4.397,4.417,90424
"2017-02-03",4.446,4.476,4.388,4.397,56563
"2017-01-26",4.456,4.515,4.427,4.446,39146
"2017-01-25",4.427,4.476,4.407,4.476,54414
"2017-01-24",4.427,4.446,4.397,4.427,52014
"2017-01-23",4.378,4.446,4.368,4.407,55740
"2017-01-20",4.319,4.388,4.3,4.378,53966
"2017-01-19",4.329,4.339,4.3,4.329,28587
"2017-01-18",4.3,4.349,4.27,4.329,60658
"2017-01-17",4.27,4.319,4.231,4.31,54359
"2017-01-16",4.368,4.397,4.202,4.29,85685
"2017-01-13",4.417,4.476,4.388,4.397,60794
"2017-01-12",4.437,4.476,4.407,4.437,49900
"2017-01-11",4.495,4.505,4.417,4.446,67087
"2017-01-10",4.612,4.622,4.456,4.476,104713
"2017-01-09",4.407,4.505,4.397,4.485,70506
"2017-01-06",4.437,4.446,4.397,4.407,49493
"2017-01-05",4.417,4.456,4.407,4.427,71499
"2017-01-04",4.407,4.456,4.388,4.427,93724
"2017-01-03",4.339,4.427,4.339,4.407,95386
"2016-12-30",4.349,4.358,4.329,4.349,42643
"2016-12-29",4.339,4.368,4.31,4.339,61036
"2016-12-28",4.388,4.388,4.329,4.349,42231
"2016-12-27",4.358,4.388,4.349,4.378,42645
"2016-12-26",4.339,4.378,4.31,4.368,58930
"2016-12-23",4.378,4.407,4.358,4.368,48040
"2016-12-22",4.427,4.437,4.368,4.388,61505
"2016-12-21",4.407,4.427,4.388,4.417,61331
"2016-12-20",4.388,4.417,4.358,4.388,66970
"2016-12-19",4.397,4.397,4.358,4.378,66459
"2016-12-16",4.358,4.417,4.329,4.397,76375
"2016-12-15",4.358,4.417,4.339,4.368,71027
"2016-12-14",4.417,4.437,4.339,4.339,86741
"2016-12-13",4.388,4.437,4.329,4.427,73925
"2016-12-12",4.642,4.652,4.378,4.388,168916
"2016-12-09",4.652,4.671,4.622,4.652,75737
"2016-12-08",4.661,4.681,4.622,4.652,82956
"2016-12-07",4.632,4.671,4.622,4.652,75125
"2016-12-06",4.671,4.691,4.622,4.632,71103
"2016-12-05",4.7,4.73,4.612,4.652,162159
"2016-12-02",4.886,4.945,4.759,4.759,254338
"2016-12-01",4.788,4.925,4.769,4.915,354283
"2016-11-30",4.749,4.808,4.739,4.779,216248
"2016-11-29",4.759,4.837,4.749,4.769,254899
"2016-11-28",4.759,4.827,4.73,4.779,259524
"2016-11-25",4.681,4.779,4.661,4.759,276497
"2016-11-24",4.71,4.769,4.632,4.71,264275
"2016-11-23",4.681,4.935,4.661,4.739,402177
"2016-11-22",4.671,4.681,4.642,4.681,131905
"2016-11-21",4.632,4.671,4.622,4.661,164194
"2016-11-18",4.71,4.73,4.652,4.661,142318
"2016-11-17",4.671,4.73,4.642,4.7,167260
"2016-11-16",4.661,4.681,4.642,4.681,102573
"2016-11-15",4.632,4.71,4.622,4.681,198861
"2016-11-14",4.603,4.642,4.603,4.642,167850
"2016-11-11",4.632,4.632,4.583,4.632,145618
"2016-11-10",4.583,4.652,4.583,4.622,131583
"2016-11-09",4.573,4.603,4.515,4.573,161402
"2016-11-08",4.573,4.583,4.505,4.573,131764
"2016-11-07",4.583,4.593,4.524,4.554,90567
"2016-11-04",4.603,4.603,4.554,4.573,106674
"2016-11-03",4.554,4.622,4.544,4.603,143039
"2016-11-02",4.652,4.652,4.583,4.583,151128
"2016-11-01",4.642,4.661,4.603,4.661,157239
"2016-10-31",4.632,4.642,4.593,4.622,103795
"2016-10-28",4.671,4.7,4.642,4.652,118597
"2016-10-27",4.71,4.72,4.652,4.691,103623
"2016-10-26",4.691,4.72,4.661,4.71,119485
"2016-10-25",4.691,4.72,4.671,4.7,96706
"2016-10-24",4.652,4.73,4.632,4.7,152084
"2016-10-21",4.73,4.73,4.593,4.652,185319
"2016-10-20",4.739,4.798,4.7,4.72,185641
"2016-10-19",4.808,4.876,4.739,4.769,185867
"2016-10-18",4.788,4.818,4.691,4.818,230204
"2016-10-17",4.759,4.915,4.749,4.788,352858
"2016-10-14",4.749,4.788,4.71,4.759,174818
"2016-10-13",4.739,4.808,4.73,4.779,218436
"2016-10-12",4.72,4.779,4.691,4.779,219628
"2016-10-11",4.681,4.837,4.671,4.769,386313
"2016-10-10",4.769,4.779,4.564,4.7,516482
"2016-09-30",4.974,5.052,4.886,4.896,428245
"2016-09-29",5.111,5.179,4.964,5.003,576519
"2016-09-28",5.336,5.355,5.042,5.14,1123599
"2016-09-27",4.564,5.042,4.554,5.042,474959
"2016-09-26",4.642,4.71,4.554,4.583,140280
"2016-09-23",4.7,4.73,4.642,4.661,143486
"2016-09-22",4.632,4.788,4.632,4.73,282790
"2016-09-21",4.622,4.661,4.593,4.612,114095
"2016-09-20",4.593,4.622,4.573,4.612,86825
"2016-09-19",4.573,4.632,4.573,4.593,113388
"2016-09-14",4.622,4.661,4.573,4.583,169884
"2016-09-13",4.652,4.691,4.564,4.681,185051
"2016-09-12",4.505,4.72,4.446,4.622,357582
"2016-09-09",4.573,4.622,4.544,4.544,105641
"2016-09-08",4.564,4.583,4.524,4.573,98080
"2016-09-07",4.573,4.593,4.534,4.544,82338
"2016-09-06",4.544,4.573,4.476,4.573,85343
"2016-09-05",4.505,4.642,4.505,4.544,96924
"2016-09-02",4.505,4.573,4.476,4.505,85363
"2016-09-01",4.593,4.612,4.505,4.505,139470
"2016-08-31",4.544,4.671,4.505,4.632,212063
"2016-08-30",4.515,4.564,4.485,4.524,96117
"2016-08-29",4.427,4.544,4.427,4.515,98324
"2016-08-26",4.476,4.505,4.437,4.446,84280
"2016-08-25",4.524,4.534,4.397,4.466,136615
"2016-08-24",4.593,4.603,4.534,4.544,87810
"2016-08-23",4.564,4.652,4.544,4.583,133642
"2016-08-22",4.671,4.691,4.564,4.593,167064
"2016-08-19",4.71,4.739,4.622,4.671,257746
"2016-08-18",4.583,4.984,4.583,4.779,533389
"2016-08-17",4.622,4.671,4.524,4.612,242868
"2016-08-16",4.671,4.691,4.564,4.583,293523
"2016-08-15",4.505,4.739,4.505,4.661,556858
"2016-08-12",4.28,4.554,4.27,4.505,361760
"2016-08-11",4.339,4.339,4.27,4.28,66940
"2016-08-10",4.378,4.388,4.329,4.329,97998
"2016-08-09",4.358,4.388,4.329,4.358,113277
"2016-08-08",4.3,4.417,4.28,4.368,170306
"2016-08-05",4.319,4.378,4.29,4.319,190785
"2016-08-04",4.212,4.319,4.202,4.31,149563
"2016-08-03",4.192,4.261,4.163,4.241,112125
"2016-08-02",4.182,4.192,4.153,4.192,61018
"2016-08-01",4.261,4.261,4.134,4.173,108978
"2016-07-29",4.251,4.29,4.231,4.261,95906
"2016-07-28",4.251,4.339,4.231,4.319,110272
"2016-07-27",4.358,4.378,4.212,4.241,132096
"2016-07-26",4.31,4.368,4.29,4.358,137040
"2016-07-25",4.261,4.29,4.231,4.27,66281
"2016-07-22",4.28,4.3,4.231,4.251,79528
"2016-07-21",4.212,4.31,4.212,4.28,145067
"2016-07-12",4.235,4.299,4.217,4.29,199514
"2016-07-11",4.308,4.345,4.226,4.253,270507
"2016-07-08",4.536,4.545,4.29,4.326,239068
"2016-07-07",4.408,4.445,4.381,4.436,95681
"2016-07-06",4.518,4.554,4.39,4.445,154547
"2016-07-05",4.408,4.545,4.363,4.509,171256
"2016-07-04",4.317,4.427,4.308,4.39,106523
"2016-07-01",4.317,4.354,4.317,4.317,52395
"2016-06-30",4.372,4.39,4.29,4.317,82551
"2016-06-29",4.418,4.445,4.345,4.363,131059
"2016-06-28",4.18,4.491,4.153,4.436,239655
"2016-06-27",4.144,4.198,4.125,4.198,82902
"2016-06-24",4.18,4.198,4.025,4.162,76388
"2016-06-23",4.208,4.208,4.144,4.171,49878
"2016-06-22",4.171,4.198,4.135,4.198,41633
"2016-06-21",4.208,4.244,4.153,4.171,57748
"2016-06-20",4.208,4.217,4.162,4.198,39819
"2016-06-17",4.18,4.244,4.171,4.208,66279
"2016-06-16",4.244,4.244,4.162,4.171,60802
"2016-06-15",4.125,4.253,4.116,4.244,59605
"2016-06-14",4.171,4.189,4.125,4.153,59603
"2016-06-13",4.262,4.299,4.153,4.162,68115
"2016-06-08",4.345,4.345,4.244,4.262,54973
"2016-06-07",4.335,4.344,4.263,4.299,50154
"2016-06-06",4.344,4.371,4.308,4.335,48636
"2016-06-03",4.335,4.353,4.317,4.344,72664
"2016-06-02",4.317,4.371,4.29,4.335,83030
"2016-06-01",4.263,4.335,4.254,4.299,108561
"2016-05-31",4.137,4.272,4.128,4.263,115010
"2016-05-30",4.173,4.209,4.11,4.137,52117
"2016-05-27",4.137,4.182,4.128,4.164,40925
"2016-05-26",4.182,4.191,4.092,4.173,56835
"2016-05-25",4.191,4.227,4.155,4.173,43619
"2016-05-24",4.218,4.245,4.137,4.173,47765
"2016-05-23",4.182,4.245,4.173,4.218,77414
"2016-05-20",4.137,4.173,4.101,4.164,46823
"2016-05-19",4.146,4.218,4.128,4.137,53155
"2016-05-18",4.227,4.236,4.101,4.137,75196
"2016-05-17",4.281,4.281,4.209,4.245,57086
"2016-05-16",4.227,4.263,4.2,4.263,62113
"2016-05-13",4.281,4.308,4.173,4.227,66780
"2016-05-12",4.299,4.299,4.191,4.281,64515
"2016-05-11",4.335,4.371,4.299,4.317,76214
"2016-05-10",4.335,4.425,4.281,4.326,80250
"2016-05-09",4.559,4.559,4.299,4.353,149763
"2016-05-06",4.739,4.748,4.568,4.577,155328
"2016-05-05",4.748,4.748,4.694,4.739,88881
"2016-05-04",4.703,4.757,4.667,4.739,114372
"2016-05-03",4.667,4.748,4.622,4.739,134585
"2016-04-29",4.613,4.739,4.604,4.667,90219
"2016-04-28",4.667,4.703,4.577,4.658,78674
"2016-04-27",4.73,4.748,4.667,4.667,73155
"2016-04-26",4.667,4.712,4.613,4.712,79327
"2016-04-25",4.649,4.685,4.586,4.667,91116
"2016-04-22",4.586,4.667,4.559,4.658,75276
"2016-04-21",4.649,4.712,4.586,4.604,102479
"2016-04-20",4.9,4.927,4.559,4.64,195988
"2016-04-19",4.918,4.954,4.855,4.9,145309
"2016-04-18",4.936,4.954,4.864,4.891,143301
"2016-04-15",4.99,5.008,4.936,4.972,148791
"2016-04-14",4.936,4.999,4.918,4.972,174710
"2016-04-13",4.9,4.99,4.891,4.918,219148
"2016-04-12",4.9,4.9,4.828,4.882,109116
"2016-04-11",4.882,4.936,4.846,4.9,152327
"2016-04-08",4.793,4.864,4.73,4.846,121604
"2016-04-07",4.963,4.981,4.793,4.801,184628
"2016-04-06",4.882,4.981,4.882,4.927,154645
"2016-04-05",4.81,4.945,4.748,4.918,228558
"2016-04-01",4.793,4.909,4.712,4.828,174297
"2016-03-31",4.864,5.08,4.819,4.837,203478
"2016-03-30",4.703,4.837,4.649,4.819,174038
"2016-03-29",4.757,4.801,4.595,4.649,160524
"2016-03-28",4.837,4.927,4.775,4.784,183789
"2016-03-25",4.846,4.954,4.81,4.9,233945
"2016-03-24",4.855,5.08,4.766,4.882,350730
"2016-03-23",4.882,4.945,4.837,4.9,162134
"2016-03-22",4.936,4.936,4.846,4.855,238613
"2016-03-21",4.891,5.017,4.793,5.008,433386
"2016-03-18",4.667,4.819,4.631,4.81,291111
"2016-03-17",4.568,4.676,4.541,4.631,185935
"2016-03-16",4.595,4.64,4.523,4.532,125536
"2016-03-15",4.631,4.658,4.505,4.595,146183
"2016-03-14",4.577,4.739,4.559,4.631,183761
"2016-03-11",4.532,4.577,4.451,4.541,143262
"2016-03-10",4.766,4.855,4.559,4.586,196338
"2016-03-09",4.775,4.855,4.721,4.784,160654
"2016-03-08",4.981,4.999,4.721,4.945,267694
"2016-03-07",4.936,4.999,4.846,4.963,274205
"2016-03-04",4.927,5.16,4.775,4.864,480729
"2016-03-03",5.439,5.439,4.999,5.026,871562
"2016-03-02",4.568,5.107,4.568,5.107,583480
"2016-03-01",4.505,4.819,4.416,4.64,386997
"2016-02-29",4.568,4.739,4.308,4.398,337274
"2016-02-26",4.496,4.577,4.398,4.532,195453
"2016-02-25",4.99,5.008,4.478,4.478,340177
"2016-02-24",4.945,5.008,4.828,4.972,287624
"2016-02-23",5.16,5.169,4.882,4.99,529655
"2016-02-22",4.963,5.151,4.954,5.151,542576
"2016-02-19",4.577,4.694,4.541,4.685,136202
