"Date","Open","High","Low","Close","Volume"
"2017-09-25",36.01,37.23,35.8,36.55,38490
"2017-09-22",35.72,36.03,35.64,35.93,11747
"2017-09-21",36.2,36.2,35.61,35.89,17006
"2017-09-20",36.18,36.35,35.58,36.09,23701
"2017-09-19",36.46,36.79,36.04,36.21,16196
"2017-09-18",36.16,36.88,35.86,36.43,30114
"2017-09-15",36.13,36.36,35.85,36.04,26150
"2017-09-14",35.8,36.26,35.66,36.09,28786
"2017-09-13",34.79,35.95,34.63,35.69,25934
"2017-09-12",34.73,34.98,34.45,34.7,20594
"2017-09-11",35.33,35.79,34.5,34.59,32738
"2017-09-08",35.33,35.98,35.19,35.33,22018
"2017-09-07",35.46,35.64,35.26,35.33,17003
"2017-09-06",35.9,35.94,35.46,35.58,15099
"2017-09-05",35.35,36.06,35.11,35.83,27913
"2017-09-04",35.3,35.5,34.98,35.19,24179
"2017-09-01",35,35.66,34.83,35.41,29520
"2017-08-31",34.71,35.09,34.35,35.08,33045
"2017-08-30",34.7,34.94,34.48,34.71,23976
"2017-08-29",35.07,35.07,34.52,34.75,19471
"2017-08-28",34.93,35.19,34.81,35.03,24648
"2017-08-25",34.88,35.18,34.8,34.92,14699
"2017-08-24",35.49,35.59,34.68,34.72,20335
"2017-08-23",35.45,35.8,35.3,35.54,8354
"2017-08-22",36.18,36.18,35.33,35.42,17860
"2017-08-21",35.18,36.18,35.15,36.14,26232
"2017-08-18",35.7,35.91,34.96,35.22,34339
"2017-08-17",35.74,35.98,35.2,35.69,25465
"2017-08-16",36.05,36.07,35.41,35.55,21999
"2017-08-15",36.13,36.19,35.5,36.12,30844
"2017-08-14",36.2,36.88,35.81,36.1,43261
"2017-08-11",36.05,36.56,35.81,35.96,41017
"2017-08-10",35.56,36.87,35.56,36.31,85688
"2017-08-09",34.13,36.14,34,35.56,58118
"2017-08-08",33.57,34.35,33.48,34.3,36863
"2017-08-07",33.14,33.95,32.8,33.63,36064
"2017-08-04",33.08,33.54,33,33.15,24708
"2017-08-03",34.13,34.27,32.9,32.99,67390
"2017-08-02",34.21,34.43,34,34.27,34179
"2017-08-01",34.07,34.44,34.07,34.3,23482
"2017-07-31",33.88,34.3,33.8,34.25,48862
"2017-07-28",35.08,35.08,33.66,33.78,111887
"2017-07-27",35.73,35.95,34.13,35.14,38319
"2017-07-26",35.57,36.08,35.57,35.72,19079
"2017-07-25",36.09,36.32,35.52,35.6,22996
"2017-07-24",35.8,36.35,35.66,36.13,19079
"2017-07-21",35.22,36.17,35.18,35.8,26112
"2017-07-20",35.41,35.6,35.2,35.46,24626
"2017-07-19",35.25,35.75,35.1,35.61,33629
"2017-07-18",35.93,36,34.92,35.44,28096
"2017-07-17",35.95,36.44,34.6,36,37993
"2017-07-14",36.58,36.66,35.76,36,29307
"2017-07-13",37.2,37.37,36.2,36.57,27644
"2017-07-12",36.75,37.4,36.6,37.23,29746
"2017-07-11",36.5,36.86,36.4,36.53,24111
"2017-07-10",36.65,37.07,36.33,36.52,38348
"2017-07-07",37.01,37.25,36.6,36.63,27583
"2017-07-06",37.51,37.74,36.91,37.01,26472
"2017-07-05",36.98,37.76,36.78,37.67,31410
"2017-07-04",37.72,37.72,36.7,37.02,34806
"2017-07-03",38.04,38.3,37.35,37.84,33167
"2017-06-30",37.21,38.08,37.19,38.03,23722
"2017-06-29",37.03,37.76,36.96,37.21,35962
"2017-06-28",37.55,37.92,36.81,36.88,31010
"2017-06-27",37.3,37.94,37.09,37.6,30953
"2017-06-26",36.4,37.91,36.4,37.64,44357
"2017-06-23",36.39,36.59,35.77,36.19,30428
"2017-06-22",36.9,37.37,36.26,36.35,37718
"2017-06-21",36.38,36.98,36.05,36.96,30840
"2017-06-20",36.91,36.99,36.05,36.14,31546
"2017-06-19",36.61,36.98,36.13,36.95,25563
"2017-06-16",36.46,36.74,36.08,36.5,27677
"2017-06-15",36.12,36.66,35.61,36.62,53779
"2017-06-14",36.83,37.1,35.74,36.13,78519
"2017-06-13",37.15,37.2,36.6,36.9,52121
"2017-06-12",37.8,38.37,36.92,37.11,46419
"2017-06-09",37.57,38.29,37.5,37.77,28809
"2017-06-08",37.38,37.57,37.12,37.51,28852
"2017-06-07",37,37.66,36.82,37.55,37418
"2017-06-06",35.24,37.26,35.12,36.99,49525
"2017-06-05",35.37,36.06,34.9,35.12,32279
"2017-06-02",35.72,36.07,35.15,35.38,24350
"2017-06-01",35.35,36.1,34.87,35.85,38698
"2017-05-31",35.5,35.66,34.98,35.3,34490
"2017-05-26",34.7,35.45,34.43,35.3,38415
"2017-05-25",34.21,34.93,33.84,34.66,44662
"2017-05-24",34.12,34.8,33.68,34.21,46766
"2017-05-23",33.59,35.38,33.55,34.34,85811
"2017-05-22",32.9,34.1,32.62,34,43039
"2017-05-19",32.9,33.35,32.54,32.84,26573
"2017-05-18",32.91,33.47,32.83,32.88,35606
"2017-05-17",32.81,33.48,32.52,32.99,49706
"2017-05-16",31.7,33,31.52,32.97,69495
"2017-05-15",32.5,32.54,31.45,31.6,62319
"2017-05-12",32.57,32.7,32.35,32.48,12120
"2017-05-11",31.88,32.79,31.82,32.58,43274
"2017-05-10",32.5,32.57,31.85,31.88,18409
"2017-05-09",32.25,32.52,31.73,32.35,34013
"2017-05-08",32.7,32.8,31.97,32.18,40573
"2017-05-05",33.81,33.83,33,33.1,31032
"2017-05-04",33.51,34.56,33.51,33.83,24345
"2017-05-03",34,34.12,33.43,33.73,25171
"2017-05-02",34.3,34.7,33.67,34.15,30898
"2017-04-28",34.41,34.41,33.3,34.3,26604
"2017-04-27",34.073,34.464,33.289,34.259,21104
"2017-04-26",34.415,34.66,33.916,34.249,29660
"2017-04-25",33.485,34.445,33.201,34.327,31276
"2017-04-24",34.376,34.562,33.27,33.417,32671
"2017-04-21",33.926,34.631,33.485,33.955,43588
"2017-04-20",32.536,33.671,32.536,33.652,40682
"2017-04-19",32.673,32.673,32.026,32.457,19890
"2017-04-18",31.478,32.604,31.449,32.281,21972
"2017-04-17",31.429,32.046,31.331,31.654,28220
"2017-04-14",32.212,32.252,31.331,31.37,18840
"2017-04-13",32.692,32.8,32.232,32.252,18298
"2017-04-12",32.673,33.289,31.977,32.741,19725
"2017-04-11",33.671,33.759,31.899,32.673,39324
"2017-04-10",32.584,33.456,32.584,33.436,28686
"2017-04-07",32.986,32.986,32.31,32.565,25143
"2017-04-06",32.947,32.947,32.261,32.506,31829
"2017-04-05",32.8,33.564,32.565,32.917,35476
"2017-03-31",32.301,33.26,32.252,32.986,20754
"2017-03-30",33.515,33.515,32.222,32.271,27898
"2017-03-29",32.389,33.475,32.389,33.436,29794
"2017-03-28",32.614,32.682,32.056,32.526,15782
"2017-03-27",32.379,33.378,32.232,32.614,36621
"2017-03-24",32.379,32.604,32.115,32.232,22505
"2017-03-23",32.212,32.79,31.605,32.408,47349
"2017-03-22",29.98,32.369,29.814,32.203,63719
"2017-03-21",29.853,30.254,29.588,30.195,24023
"2017-03-20",29.716,29.961,29.461,29.931,29112
"2017-03-17",30.411,30.548,29.667,29.696,22390
"2017-03-16",30.156,30.45,30.068,30.352,17689
"2017-03-15",30.548,30.646,30.058,30.225,22928
"2017-03-14",30.235,30.695,30.117,30.665,20927
"2017-03-13",30.244,30.528,30.049,30.235,16787
"2017-03-10",30.195,30.421,30,30.176,12572
"2017-03-09",30.538,30.538,29.912,30.107,12152
"2017-03-08",30.519,30.695,30.205,30.538,18337
"2017-03-07",29.98,30.714,29.774,30.519,38957
"2017-03-06",29.637,30.137,29.637,29.951,18272
"2017-03-03",29.471,29.765,29.197,29.628,16548
"2017-03-02",29.579,29.647,29.432,29.491,11130
"2017-03-01",29.383,29.814,29.383,29.579,28728
"2017-02-28",29.373,29.774,29.324,29.686,31654
"2017-02-27",30.695,30.724,28.795,29.794,97831
"2017-02-24",31.145,31.625,30.45,31.527,38928
"2017-02-23",30.812,31.645,30.548,31.175,69603
"2017-02-22",30.842,31.018,30.528,30.656,26030
"2017-02-21",29.686,30.94,29.686,30.92,59023
"2017-02-20",29.256,29.902,29.118,29.686,27321
"2017-02-17",29.608,29.608,28.883,29.256,32142
"2017-02-16",29.236,29.667,28.962,29.637,33702
"2017-02-15",30.166,30.235,29.118,29.363,80443
"2017-02-14",30.401,30.617,29.892,30.088,53400
"2017-02-13",29.99,30.411,29.872,30.401,26613
"2017-02-10",30.695,30.871,30.049,30.058,36053
"2017-02-09",30.783,31.096,30.646,30.675,20718
"2017-02-08",30.881,30.979,30.499,30.793,23862
"2017-02-07",30.528,31.067,30.215,30.881,33005
"2017-02-06",29.363,30.313,29.285,30.039,17516
"2017-02-03",29.246,29.471,29.079,29.285,3838
"2017-01-26",29.216,29.442,29.03,29.128,15535
"2017-01-25",29.275,29.275,28.844,29.089,7398
"2017-01-24",29.118,29.177,28.746,28.815,11895
"2017-01-23",28.991,29.383,28.835,29.021,14760
"2017-01-20",28.786,29.177,28.649,29.079,12577
"2017-01-19",29.167,29.167,28.619,28.815,10564
"2017-01-18",29.569,29.569,29.167,29.187,8952
"2017-01-17",29.882,29.882,28.835,29.549,21727
"2017-01-16",30.832,30.842,29.471,29.97,89028
"2017-01-13",29.765,30.979,29.677,30.92,18410
"2017-01-12",29.52,30.323,29.52,29.941,8983
"2017-01-11",29.765,29.941,29.5,29.52,7273
"2017-01-10",30.391,30.538,29.383,29.765,11232
"2017-01-09",30.019,30.47,30.019,30.391,7434
"2017-01-06",30.656,30.773,29.921,29.951,16309
"2017-01-05",30.714,31.331,30.558,30.665,11607
"2017-01-04",31.194,31.282,30.215,30.763,28698
"2017-01-03",30.558,31.184,30.46,31.145,17668
"2016-12-30",30.832,30.92,30.558,30.607,7166
"2016-12-29",30.352,31.116,30.352,30.832,14876
"2016-12-28",30.822,30.832,30.235,30.665,13232
"2016-12-27",30.235,30.744,30.039,30.636,16948
"2016-12-26",30.195,30.195,29.677,30.019,12553
"2016-12-23",30.323,30.323,29.745,29.804,15334
"2016-12-22",30.156,30.45,29.882,29.912,16418
"2016-12-21",29.716,30.656,29.716,30.293,21979
"2016-12-20",29.265,29.863,29.011,29.716,25446
"2016-12-19",29.393,29.393,28.981,29.079,12958
"2016-12-16",29.442,29.442,28.883,29.314,11183
"2016-12-15",29.608,29.863,28.893,29.363,18714
"2016-12-14",29.667,30.009,29.324,29.608,19897
"2016-12-13",28.472,29.657,28.198,29.559,20602
"2016-12-12",29.677,29.716,28.306,28.472,24276
"2016-12-09",30.127,30.215,29.53,29.647,11793
"2016-12-08",30.244,30.372,29.872,29.882,16971
"2016-12-07",30.166,30.352,29.97,30.244,14120
"2016-12-06",29.961,30.528,29.961,30.313,32737
"2016-12-05",29.158,30.049,29.03,29.961,22786
"2016-12-02",29.089,29.471,28.707,29.461,32925
"2016-12-01",29.04,29.461,28.932,29.079,40987
"2016-11-30",30.215,30.215,28.913,29.021,29385
"2016-11-29",30.058,30.352,29.872,29.961,29629
"2016-11-28",30.47,30.646,30.058,30.078,27916
"2016-11-25",29.98,30.509,29.98,30.401,26748
"2016-11-24",31.038,31.038,29.961,30.107,56242
"2016-11-23",32.78,32.78,30.577,31.175,81067
"2016-11-22",31.684,34.915,31.586,32.957,74237
"2016-11-21",31.772,31.889,31.576,31.87,11972
"2016-11-18",31.605,32.017,31.351,31.762,22889
"2016-11-17",31.556,32.017,31.419,31.674,27169
"2016-11-16",31.723,31.958,31.478,31.615,19375
"2016-11-15",30.949,32.075,30.744,31.968,46884
"2016-11-14",30.705,31.008,30.548,30.949,33483
"2016-11-11",31.635,31.723,30.372,30.636,66062
"2016-11-10",32.212,32.604,31.527,31.742,37975
"2016-11-09",32.447,32.741,31.625,32.105,25752
"2016-11-08",32.163,32.643,32.046,32.447,21056
"2016-11-07",32.702,32.937,32.017,32.144,18984
"2016-11-04",33.319,33.583,32.682,32.849,17268
"2016-11-03",33.691,33.877,33.192,33.603,19234
"2016-11-02",33.28,34.053,32.957,33.799,34868
"2016-11-01",32.046,33.613,32.046,33.466,40359
"2016-10-31",32.115,32.408,31.517,32.066,14908
"2016-10-28",31.41,32.457,31.273,32.173,29540
"2016-10-27",31.605,31.605,30.998,31.331,17899
"2016-10-26",32.007,32.105,31.292,31.517,35361
"2016-10-25",31.625,32.281,31.576,32.017,25824
"2016-10-24",31.782,32.31,31.135,31.801,47546
"2016-10-21",32.408,32.408,31.331,31.468,34679
"2016-10-20",32.428,32.722,32.017,32.447,19803
"2016-10-19",32.78,32.898,32.115,32.428,20918
"2016-10-18",32.849,33.025,32.124,32.79,28616
"2016-10-17",31.086,33.544,31.047,32.81,53643
"2016-10-14",31.321,31.527,30.675,30.989,23264
"2016-10-13",31.586,32.506,31.233,31.331,31389
"2016-10-12",31.772,32.555,31.39,31.498,34086
"2016-10-11",31.126,32.31,30.861,31.527,53712
"2016-10-10",29.363,31.351,29.363,31.331,71245
"2016-09-30",29.393,29.393,29.079,29.265,10599
"2016-09-29",29.305,29.451,28.981,29.226,20591
"2016-09-28",29.461,29.461,29.04,29.305,19707
"2016-09-27",28.59,29.373,28.59,29.344,26666
"2016-09-26",28.355,29.109,28.355,28.893,38368
"2016-09-23",28.786,28.903,28.335,28.462,17272
"2016-09-22",28.551,29.128,28.423,28.766,28226
"2016-09-21",27.993,28.727,27.993,28.57,43431
"2016-09-20",27.797,28.629,27.738,28.188,64847
"2016-09-19",28.228,28.492,27.591,27.669,43312
"2016-09-14",28.374,28.717,28.13,28.208,18683
"2016-09-13",28.639,28.639,28.11,28.179,15290
"2016-09-12",28.071,28.649,28.002,28.404,26586
"2016-09-09",28.394,28.619,28.12,28.355,25366
"2016-09-08",29.06,29.148,28.325,28.394,19713
"2016-09-07",29.275,29.275,28.756,28.903,21860
"2016-09-06",28.688,29.246,28.345,29.148,21553
"2016-09-05",28.374,28.932,28.257,28.6,28111
"2016-09-02",28.786,29.07,28.09,28.374,33454
"2016-09-01",29.53,29.53,28.825,28.835,21571
"2016-08-31",29.334,29.608,29.197,29.432,19714
"2016-08-30",30.029,30.313,29.079,29.187,39269
"2016-08-29",29.481,30.147,29.265,29.98,34889
"2016-08-26",28.854,29.961,28.805,29.481,44852
"2016-08-25",28.883,29.138,28.502,28.678,19452
"2016-08-24",29.177,29.295,28.854,28.981,22950
"2016-08-23",28.835,29.608,28.688,29.246,44510
"2016-08-22",28.198,29.256,27.885,29.001,44027
"2016-08-19",28.57,28.57,27.904,28.1,20466
"2016-08-18",28.276,28.59,28.198,28.365,26376
"2016-08-17",28.276,28.786,27.865,28.384,41518
"2016-08-16",28.179,28.443,28.002,28.159,46300
"2016-08-15",28.032,28.531,27.444,28.179,86697
"2016-08-12",28.786,28.883,27.709,28.041,58832
"2016-08-11",28.688,28.942,28.394,28.56,20623
"2016-08-10",29.256,29.471,28.511,28.854,43807
"2016-08-09",27.669,29.402,27.611,29.353,70935
"2016-08-08",27.689,27.689,27.337,27.572,22783
"2016-08-05",26.974,27.806,26.974,27.699,30708
"2016-08-04",26.514,27.346,26.289,26.984,17439
"2016-08-03",26.338,26.592,26.142,26.543,11952
"2016-08-02",26.142,26.514,26.103,26.279,13297
"2016-08-01",27.229,27.258,26.093,26.201,32461
"2016-07-29",27.885,28.296,27.229,27.288,25848
"2016-07-28",27.513,28.169,27.346,27.806,36541
"2016-07-27",27.102,27.855,27.004,27.66,64778
"2016-07-26",26.632,27.102,26.632,27.092,19464
"2016-07-25",26.397,26.867,26.26,26.455,17613
"2016-07-22",27.199,27.297,26.387,26.406,26901
"2016-07-21",27.17,27.513,26.876,27.297,33659
"2016-07-20",26.935,27.591,26.729,27.268,31222
"2016-07-19",27.699,27.904,26.759,27.043,47171
"2016-07-18",27.904,28.707,27.562,27.944,55225
"2016-07-15",27.023,28.335,26.974,27.934,41977
"2016-07-14",27.307,27.513,26.671,26.964,27010
"2016-07-13",27.611,28.149,27.209,27.258,31231
"2016-07-12",26.827,27.758,26.318,27.699,61974
"2016-07-11",26.181,26.759,25.995,26.397,27284
"2016-07-08",26.142,26.162,25.829,25.936,13611
"2016-07-07",25.858,26.073,25.711,26.064,24981
"2016-07-06",25.496,25.966,25.31,25.78,17631
"2016-07-05",25.672,25.721,25.114,25.545,27466
"2016-07-04",25.427,25.995,25.075,25.79,32158
"2016-07-01",25.104,25.956,25.104,25.32,32715
"2016-06-30",25.094,25.339,25.045,25.202,24285
"2016-06-29",25.329,25.359,24.967,25.094,20081
"2016-06-28",24.38,25.457,24.301,25.3,49109
"2016-06-27",24.174,24.673,23.978,24.585,22747
"2016-06-24",24.438,24.869,23.792,24.174,30936
"2016-06-23",24.575,24.673,24.233,24.438,15274
"2016-06-22",23.91,24.869,23.91,24.624,39853
"2016-06-21",24.331,24.948,23.841,23.871,43106
"2016-06-20",23.773,24.311,23.626,24.282,31348
"2016-06-17",23.655,23.831,23.469,23.684,21735
"2016-06-16",24.115,24.194,23.41,23.469,24721
"2016-06-15",23.028,24.145,23.009,24.066,30475
"2016-06-14",23.518,23.694,23.117,23.175,24803
"2016-06-13",23.743,24.419,23.449,23.518,39041
"2016-06-08",23.841,24.125,23.704,23.949,26526
"2016-06-07",23.988,24.194,23.626,23.841,32124
"2016-06-06",23.538,24.468,23.41,24.047,50606
"2016-06-03",23.166,23.587,23.058,23.469,44116
"2016-06-02",22.833,23.293,22.784,23.195,28696
"2016-06-01",23.058,23.44,22.882,22.989,29629
"2016-05-31",22.47,23.097,22.226,23.058,31515
"2016-05-30",22.813,23.303,22.049,22.343,19756
"2016-05-27",22.96,23.068,22.676,22.95,16277
"2016-05-26",22.255,22.989,22.255,22.989,23579
"2016-05-25",22.559,22.627,22.226,22.333,9859
"2016-05-24",22.529,22.637,22.226,22.333,18055
"2016-05-23",22.676,22.882,22.529,22.637,21784
"2016-05-20",22.167,22.793,22.128,22.676,13775
"2016-05-19",22.226,22.696,22.226,22.363,15061
"2016-05-18",23.175,23.175,22.03,22.51,38924
"2016-05-17",23.596,23.596,23.126,23.185,19360
"2016-05-16",23.126,23.547,22.774,23.489,25997
"2016-05-13",23.508,23.988,23.028,23.283,26203
"2016-05-12",23.694,24.057,23.371,23.675,29502
"2016-05-11",23.254,24.331,23.107,24.105,47985
"2016-05-10",23.841,24.164,23.126,23.185,22925
"2016-05-09",23.547,24.37,23.009,23.939,25815
"2016-05-06",24.575,24.869,23.733,23.949,34687
"2016-05-05",24.683,24.938,24.213,24.673,26963
"2016-05-04",24.35,25.045,24.213,24.693,41834
"2016-05-03",23.851,24.429,23.42,24.38,44789
"2016-04-29",23.577,24.008,23.459,23.812,33528
"2016-04-28",22.989,23.968,22.833,23.939,51886
"2016-04-27",23.322,23.401,22.813,22.823,30820
"2016-04-26",23.645,23.645,22.96,23.293,46359
"2016-04-25",23.117,23.988,23.117,23.322,43977
"2016-04-22",22.324,23.283,22.049,23.009,29137
"2016-04-21",22.529,23.058,22.079,22.392,27816
"2016-04-20",23.312,23.381,21.54,22.901,59135
"2016-04-19",23.597,23.711,23.407,23.645,30203
"2016-04-18",23.73,23.73,23.264,23.416,32625
"2016-04-15",23.216,23.778,23.216,23.73,36478
"2016-04-14",23.597,23.597,23.017,23.273,22727
"2016-04-13",22.988,23.454,22.988,23.207,45622
"2016-04-12",23.017,23.207,22.674,22.845,24121
"2016-04-11",22.703,23.597,22.693,23.017,53113
"2016-04-08",22.427,22.931,22.427,22.665,23202
"2016-04-07",22.76,23.026,22.531,22.626,38942
"2016-04-06",22.883,23.026,22.503,22.703,30399
"2016-04-05",22.617,23.102,22.408,22.95,37129
"2016-04-01",22.741,22.788,22.351,22.617,29113
"2016-03-31",23.197,23.197,22.607,22.817,41564
"2016-03-30",22.626,23.359,22.626,23.197,50433
"2016-03-29",22.198,22.465,22.056,22.303,37760
"2016-03-28",22.008,22.503,21.723,22.236,47330
"2016-03-25",21.818,22.151,21.599,21.846,45087
"2016-03-24",22.16,22.531,21.97,22.008,53600
"2016-03-23",22.084,22.332,21.694,22.037,38796
"2016-03-22",22.17,22.617,21.903,22.255,60000
"2016-03-21",22.398,22.598,21.846,22.151,90033
"2016-03-18",21.418,22.246,21.256,22.189,61901
"2016-03-17",20.79,21.218,20.419,21.218,25926
"2016-03-16",20.695,20.895,20.229,20.514,21280
"2016-03-15",20.79,20.923,20.467,20.609,13371
"2016-03-14",20.533,21.085,20.314,20.857,25393
"2016-03-11",20.381,20.6,19.981,20.181,27044
"2016-03-10",20.6,20.904,20.352,20.381,14766
"2016-03-09",20.933,21.076,20.552,20.704,22129
"2016-03-08",21.142,21.294,20.352,21.218,38678
"2016-03-07",20.999,21.599,20.999,21.456,35206
"2016-03-04",21.932,21.941,20.647,21.142,44965
"2016-03-03",21.884,22.198,21.599,21.97,65314
"2016-03-02",21.028,22.075,20.79,21.941,95064
"2016-03-01",20.524,20.98,19.981,20.98,64335
"2016-02-29",21.218,21.218,19.905,20.476,86070
"2016-02-26",20.942,21.599,19.981,21.447,82597
"2016-02-25",20.562,21.599,20.524,20.723,160417
