"Date","Open","High","Low","Close","Volume"
"2017-05-22",27.245,28.343,27.177,28.069,306879
"2017-05-19",27.236,27.549,27.059,27.294,151359
"2017-05-18",27.402,27.618,27.118,27.285,189171
"2017-05-17",28.039,28.206,27.392,27.53,317091
"2017-05-16",28.118,28.422,28.01,28.128,247734
"2017-05-15",28.314,28.892,28.02,28.206,252372
"2017-05-12",27.353,28.569,27.304,28.422,523287
"2017-05-11",27.108,27.608,27.03,27.441,502838
"2017-05-10",26.785,27.951,26.667,27.343,551801
"2017-05-09",26.971,27.255,26.579,26.804,214448
"2017-05-08",26.706,27.314,26.706,27.01,335936
"2017-05-05",26.755,26.863,26.265,26.804,316142
"2017-05-04",26.824,26.951,26.569,26.785,236082
"2017-05-03",26.873,27.039,26.569,26.843,190069
"2017-05-02",27.147,27.206,26.794,26.873,140146
"2017-04-28",27.216,27.422,26.932,27.206,168315
"2017-04-27",27.059,27.598,27.01,27.216,312316
"2017-04-26",26.765,27.549,26.569,27.098,369353
"2017-04-25",26.353,27.059,26.294,26.736,235096
"2017-04-24",25.971,26.559,25.971,26.5,152005
"2017-04-21",25.549,26.157,25.53,26.147,161619
"2017-04-20",25.294,25.687,25.118,25.598,204786
"2017-04-19",25.098,25.432,25,25.236,236913
"2017-04-18",26.069,26.069,24.981,25.157,251314
"2017-04-17",26.069,26.147,25.785,26.069,110175
"2017-04-14",26.471,26.539,25.892,26.216,145609
"2017-04-13",26.471,26.657,26.363,26.49,80314
"2017-04-12",26.432,26.667,26.226,26.618,142852
"2017-04-11",26.667,26.745,26.206,26.481,143106
"2017-04-10",26.745,26.834,26.598,26.755,100456
"2017-04-07",26.794,27.01,26.716,26.745,187850
"2017-04-06",27.039,27.108,26.716,26.824,140059
"2017-04-05",26.687,27.059,26.687,26.981,149816
"2017-03-31",26.608,26.971,26.51,26.883,130946
"2017-03-30",26.187,26.814,26.187,26.52,158191
"2017-03-29",26.539,26.657,26.059,26.108,106835
"2017-03-28",26.539,26.736,26.432,26.53,109593
"2017-03-27",26.53,26.677,26.353,26.5,123960
"2017-03-24",26.255,26.588,26.059,26.539,163285
"2017-03-23",26.216,26.549,26.01,26.128,176573
"2017-03-22",26.765,26.853,26,26.187,141768
"2017-03-21",26.814,27.03,26.765,26.824,113961
"2017-03-20",27.108,27.128,26.647,26.814,86867
"2017-03-17",27.383,27.5,26.951,27.049,95702
"2017-03-16",27.451,27.589,27.216,27.304,98469
"2017-03-15",27.206,27.451,27.059,27.353,83560
"2017-03-14",27.245,27.5,27.147,27.334,136855
"2017-03-13",26.765,27.392,26.765,27.265,249656
"2017-03-10",26.549,26.814,26.432,26.755,136255
"2017-03-09",26.412,26.687,26.187,26.598,134656
"2017-03-08",26.441,26.539,26.343,26.471,67868
"2017-03-07",26.314,26.481,26.255,26.461,93346
"2017-03-06",26.285,26.412,26.216,26.343,79748
"2017-03-03",26.216,26.441,26.128,26.285,140057
"2017-03-02",26.745,26.785,26.255,26.265,210736
"2017-03-01",26.814,26.902,26.657,26.687,132754
"2017-02-28",26.824,26.922,26.785,26.804,119878
"2017-02-27",26.99,27.187,26.745,26.873,225248
"2017-02-24",26.814,27.059,26.765,27.039,107415
"2017-02-23",27.147,27.157,26.775,26.843,117425
"2017-02-22",27.392,27.392,27.108,27.128,166632
"2017-02-21",27.441,27.52,27.285,27.363,192992
"2017-02-20",27.157,27.441,27.118,27.432,296065
"2017-02-17",27.089,27.314,27.059,27.118,200539
"2017-02-16",27.206,27.265,27.01,27.108,98228
"2017-02-15",27.255,27.294,27.059,27.206,119557
"2017-02-14",27.51,27.53,27.138,27.177,133777
"2017-02-13",27.461,27.647,27.392,27.5,225840
"2017-02-10",27.569,27.569,27.373,27.461,151315
"2017-02-09",27.569,27.618,27.343,27.451,148811
"2017-02-08",27.696,27.745,27.373,27.569,78517
"2017-02-07",27.941,28.079,27.726,27.843,57862
"2017-02-06",27.941,28.03,27.755,27.883,110855
"2017-02-03",28.608,28.608,27.687,27.706,34011
"2017-01-26",28.383,28.589,28.255,28.451,59416
"2017-01-25",28.265,28.559,28.157,28.53,99458
"2017-01-24",28.422,28.49,28.236,28.392,40369
"2017-01-23",28.236,28.49,28.236,28.314,109591
"2017-01-20",28.206,28.481,28.089,28.177,82321
"2017-01-19",28.216,28.647,27.902,28.089,38414
"2017-01-18",28.216,28.559,28.196,28.451,39709
"2017-01-17",27.951,28.51,27.765,28.314,74413
"2017-01-16",27.559,28.294,27.353,28.108,174423
"2017-01-13",27.314,27.941,27.275,27.569,62575
"2017-01-12",27.481,27.638,27.236,27.294,31470
"2017-01-11",27.726,27.745,27.451,27.52,26856
"2017-01-10",27.785,27.843,27.461,27.49,26326
"2017-01-09",27.53,27.912,27.5,27.794,51931
"2017-01-06",27.834,27.941,27.353,27.392,33348
"2017-01-05",27.628,27.912,27.598,27.785,50137
"2017-01-04",27.471,27.696,27.353,27.628,81961
"2017-01-03",27.089,27.696,26.981,27.471,73418
"2016-12-30",27.079,27.236,26.745,27.226,61334
"2016-12-29",26.941,27.196,26.863,27.108,53246
"2016-12-28",26.883,27.059,26.785,26.961,53975
"2016-12-27",27.03,27.294,26.922,26.961,41679
"2016-12-26",27.089,27.138,26.726,27.089,44755
"2016-12-23",27.765,27.843,26.961,27.177,56229
"2016-12-22",28.118,28.118,27.716,27.775,40944
"2016-12-21",28.432,28.628,28,28.039,58644
"2016-12-20",28.432,28.971,27.883,28.559,62387
"2016-12-19",28.294,28.412,28.059,28.343,40569
"2016-12-16",28.579,28.824,28.138,28.285,55484
"2016-12-15",29.314,29.363,28.314,28.52,95549
"2016-12-14",29.432,29.775,29.432,29.471,36671
"2016-12-13",30,30.167,29.52,29.549,61188
"2016-12-12",29.951,30.589,29.804,30.118,202693
"2016-12-09",29.451,30.069,29.451,30.01,122416
"2016-12-08",29.794,29.951,29.579,29.589,38365
"2016-12-07",29.755,29.863,29.54,29.736,71805
"2016-12-06",29.755,29.804,29.471,29.716,60139
"2016-12-05",29.461,29.755,29.343,29.706,121160
"2016-12-02",29.53,29.804,29.079,29.785,119126
"2016-12-01",29.628,29.971,29.451,29.5,55260
"2016-11-30",30.265,30.383,29.471,29.618,101177
"2016-11-29",30.167,30.353,29.843,30.245,81702
"2016-11-28",30.54,30.883,30.04,30.128,88870
"2016-11-25",30.422,30.569,30.049,30.53,70952
"2016-11-24",30.383,30.726,30.04,30.481,114642
"2016-11-23",30.294,30.54,30.147,30.255,63689
"2016-11-22",30.01,30.765,29.941,30.285,157454
"2016-11-21",29.5,31.049,29.422,30.304,196562
"2016-11-18",29.265,29.589,29.245,29.53,60074
"2016-11-17",29.314,29.441,29.216,29.412,62317
"2016-11-16",29.363,29.51,29.294,29.392,59771
"2016-11-15",29.285,29.422,29.265,29.392,59339
"2016-11-14",29.412,29.589,29.216,29.402,82795
"2016-11-11",29.118,29.726,29.118,29.402,104546
"2016-11-10",29.54,29.667,29.118,29.236,72019
"2016-11-09",29.471,29.5,29.128,29.216,131095
"2016-11-08",29.177,29.461,29.118,29.432,75536
"2016-11-07",29.216,29.461,28.981,29.187,71326
"2016-11-04",29.177,29.285,29.03,29.216,92458
"2016-11-03",28.677,29.294,28.677,29.206,93278
"2016-11-02",28.716,28.824,28.657,28.745,60544
"2016-11-01",28.775,28.824,28.726,28.804,57635
"2016-10-31",28.647,28.804,28.432,28.745,70729
"2016-10-28",28.598,29.167,28.589,28.804,92199
"2016-10-27",28.618,28.667,28.549,28.638,67206
"2016-10-26",28.628,28.687,28.569,28.628,67455
"2016-10-25",28.726,28.765,28.52,28.569,159164
"2016-10-24",28.677,29.187,28.569,28.687,80862
"2016-10-21",28.579,28.745,28.53,28.696,47953
"2016-10-20",28.628,28.824,28.451,28.559,46807
"2016-10-19",28.687,28.863,28.451,28.608,56188
"2016-10-18",28.069,28.726,28.069,28.696,57646
"2016-10-17",28.843,28.961,28.01,28.039,74986
"2016-10-14",29.216,29.383,28.834,28.951,42872
"2016-10-13",29.981,29.981,29.167,29.216,54718
"2016-10-12",29.304,30.098,29.128,29.922,225173
"2016-10-11",29.01,29.481,28.736,29.314,77738
"2016-10-10",28.422,28.981,28.343,28.932,75063
"2016-09-30",28.422,28.422,28.049,28.187,65609
"2016-09-29",28.53,28.53,28.334,28.402,52383
"2016-09-28",28.461,28.569,28.334,28.412,45726
"2016-09-27",28.412,28.559,28.245,28.343,65377
"2016-09-26",28.657,28.804,28.432,28.451,59693
"2016-09-23",28.853,29.069,28.755,28.912,39326
"2016-09-22",28.608,29.265,28.432,28.951,98615
"2016-09-21",28.265,28.628,28.167,28.481,79683
"2016-09-20",27.716,28.353,27.716,28.255,72689
"2016-09-19",27.892,28.118,27.794,27.971,70897
"2016-09-14",27.53,28.01,27.402,27.902,113526
"2016-09-13",28.206,28.236,27.451,27.843,110203
"2016-09-12",28.226,28.549,27.373,28.53,182448
"2016-09-09",28.471,28.922,28.167,28.824,124023
"2016-09-08",28.363,28.785,28.128,28.667,110679
"2016-09-07",27.971,29.265,27.794,28.471,335105
"2016-09-06",27.304,27.883,27.226,27.834,115182
"2016-09-05",27.677,27.843,27.373,27.451,91749
"2016-09-02",27.608,27.687,27.206,27.677,168233
"2016-09-01",26.932,27.647,26.736,27.432,218310
"2016-08-31",26.079,27.098,26.069,26.932,183234
"2016-08-30",26.157,26.334,26.03,26.177,79229
"2016-08-29",26.079,26.236,25.922,26.206,72669
"2016-08-26",25.902,26.079,25.883,25.99,44708
"2016-08-25",25.902,26.01,25.794,25.902,89819
"2016-08-24",25.902,25.99,25.853,25.902,67419
"2016-08-23",25.912,26.334,25.863,25.902,73355
"2016-08-22",25.883,25.951,25.863,25.902,75443
"2016-08-19",25.834,25.961,25.794,25.883,79972
"2016-08-18",25.981,26.226,25.814,25.853,568643
"2016-08-17",26.049,26.098,25.863,25.922,113440
"2016-08-16",26.196,26.363,25.736,25.863,236693
"2016-08-15",25.588,26.981,25.461,26.226,326524
"2016-08-12",25.177,25.677,25.157,25.628,144881
"2016-08-11",25.392,26.226,25.245,25.314,179259
"2016-08-10",25.501,25.539,25.378,25.51,88946
"2016-08-09",25.388,25.463,25.331,25.435,56131
"2016-08-08",25.255,25.444,25.189,25.35,49064
"2016-08-05",25.303,25.303,25.189,25.218,65674
"2016-08-04",25.34,25.35,25.189,25.237,61508
"2016-08-03",25.057,25.293,25,25.218,56545
"2016-08-02",25.208,25.35,25.199,25.246,122871
"2016-08-01",25.208,25.463,25.189,25.208,74245
"2016-07-29",25.576,25.718,25.227,25.293,59869
"2016-07-28",25.822,26.011,25.576,25.642,65351
"2016-07-27",25.567,26.077,25.019,26.058,173406
"2016-07-26",25.586,25.746,25.482,25.567,52159
"2016-07-25",25.586,25.68,25.454,25.586,33632
"2016-07-22",25.822,26.011,25.444,25.586,54256
"2016-07-21",25.709,26.039,25.69,25.916,43552
"2016-07-20",25.501,25.784,25.444,25.746,39511
"2016-07-19",25.888,25.926,25.444,25.614,38462
"2016-07-18",25.85,26.086,25.775,25.888,64792
"2016-07-15",25.85,26.03,25.775,25.907,89458
"2016-07-14",25.86,25.907,25.699,25.85,42390
"2016-07-13",25.746,26.143,25.709,25.822,87865
"2016-07-12",25.303,25.794,25.237,25.746,70830
"2016-07-11",25.35,25.473,25.237,25.312,38503
"2016-07-08",25.378,25.378,25.218,25.237,37336
"2016-07-07",25.369,25.454,25.227,25.406,42784
"2016-07-06",25.491,25.586,25.17,25.369,74130
"2016-07-05",25.897,25.945,25.501,25.605,65776
"2016-07-04",25.491,26.171,25.444,25.897,84145
"2016-07-01",25.529,25.727,25.397,25.52,40616
"2016-06-30",25.378,25.671,25.255,25.529,64964
"2016-06-29",25.237,25.435,25.208,25.397,57111
"2016-06-28",25.161,25.331,25.123,25.237,55765
"2016-06-27",25.208,25.312,25.142,25.227,65407
"2016-06-24",25.133,25.34,25.067,25.227,114112
"2016-06-23",25.567,25.567,25.161,25.218,52851
"2016-06-22",25.548,25.595,25.406,25.491,28471
"2016-06-21",25.633,25.945,25.576,25.586,71177
"2016-06-20",25.586,25.68,25.491,25.595,45620
"2016-06-17",25.35,25.661,25.35,25.586,66397
"2016-06-16",25.133,25.539,25.133,25.454,123042
"2016-06-15",24.934,25.491,24.934,25.388,86252
"2016-06-14",25.303,25.558,25.142,25.425,78888
"2016-06-13",25.133,25.567,25.019,25.369,125213
"2016-06-08",25.642,25.642,25.482,25.52,61155
"2016-06-07",25.68,25.68,25.529,25.567,45777
"2016-06-06",25.605,25.661,25.425,25.558,68711
"2016-06-03",25.605,25.652,25.378,25.567,66894
"2016-06-02",25.558,25.671,25.321,25.406,59603
"2016-06-01",25.614,25.765,25.491,25.529,88724
"2016-05-31",25.312,26.388,25.303,25.765,226916
"2016-05-30",25.378,25.397,25.067,25.378,54116
"2016-05-27",25.019,25.246,25.019,25.17,36214
"2016-05-26",25.104,25.416,25.029,25.123,64174
"2016-05-25",25.274,25.303,25.029,25.095,35573
"2016-05-24",25.303,25.388,24.849,25.01,57635
"2016-05-23",25.444,25.51,25.321,25.359,52503
"2016-05-20",25.331,25.548,25.303,25.454,47367
"2016-05-19",25.303,25.501,25.284,25.406,91197
"2016-05-18",24.849,25.482,24.831,25.435,194988
"2016-05-17",25,25.067,24.868,24.963,82530
"2016-05-16",24.878,25.218,24.849,24.972,242060
"2016-05-13",24.934,25.255,24.783,25.104,179765
"2016-05-12",24.311,25.17,24.198,25.104,152426
"2016-05-11",24.434,24.566,24.321,24.387,228318
"2016-05-10",24.274,24.613,24.217,24.349,157791
"2016-05-09",24.67,24.783,24.207,24.51,172686
"2016-05-06",25.737,25.831,24.623,24.651,308163
"2016-05-05",25.746,25.822,25.52,25.699,93552
"2016-05-04",25.794,25.803,25.558,25.756,114118
"2016-05-03",25.586,26.105,25.255,25.784,250107
"2016-04-29",26.039,26.218,25.85,26.067,133414
"2016-04-28",26.19,26.294,26.039,26.171,104893
"2016-04-27",26.313,26.36,26.011,26.181,96988
"2016-04-26",26.237,26.596,26.058,26.237,182645
"2016-04-25",25.879,26.483,25.642,26.218,199444
"2016-04-22",25.727,26.247,25.652,26.105,234735
"2016-04-21",25.633,26.36,25.378,26.02,304673
"2016-04-20",25.114,25.907,24.783,25.879,463988
"2016-04-19",25.114,25.293,24.925,25.152,103177
"2016-04-18",24.783,25.359,24.576,24.991,196645
"2016-04-15",24.887,25.048,24.783,25,147977
"2016-04-14",24.925,25.019,24.736,24.821,93010
"2016-04-13",24.727,25.303,24.679,24.783,182942
"2016-04-12",24.547,24.613,24.519,24.547,126582
"2016-04-11",24.698,24.887,24.538,24.547,190359
"2016-04-08",24.311,24.651,24.283,24.538,227489
"2016-04-07",24.802,24.821,24.528,24.528,105866
"2016-04-06",24.736,24.887,24.642,24.679,80095
"2016-04-05",24.585,25.17,24.585,24.953,94262
"2016-04-01",24.963,25.067,24.547,24.897,133764
"2016-03-31",24.906,25.114,24.642,24.764,102945
"2016-03-30",24.321,25.01,24.255,24.849,146974
"2016-03-29",24.33,24.358,23.981,24.085,124060
"2016-03-28",25,25.189,24.085,24.217,155613
"2016-03-25",24.406,25.378,24.349,24.821,145145
"2016-03-24",24.443,24.632,24.085,24.34,139314
"2016-03-23",24.623,24.972,24.453,24.727,121907
"2016-03-22",24.547,24.764,24.311,24.453,181540
"2016-03-21",23.971,25.435,23.868,24.585,349374
"2016-03-18",23.915,24.16,23.622,23.735,258248
"2016-03-17",24.085,24.387,23.49,23.688,195370
"2016-03-16",23.377,24.141,23.207,23.99,373922
"2016-03-15",23.131,23.462,22.952,23.386,127900
"2016-03-14",23.367,23.915,22.961,23.122,187836
"2016-03-11",22.848,23.301,22.801,23.254,89124
"2016-03-10",23.235,23.584,22.942,23.018,78734
"2016-03-09",22.895,23.707,22.48,23.679,186553
"2016-03-08",23.207,23.424,22.338,23.386,180257
"2016-03-07",23.698,24.047,23.084,23.216,181558
"2016-03-04",22.999,23.877,22.933,23.754,503200
"2016-03-03",23.235,23.386,22.725,23.207,179659
